time=1679117914271 mode=FBWA aspd=7.4 gspd=9.96 lat=-7.766804218292236 lon=110.23367309570312 r=-10.6 p=-2.91 y=224.06 alt=10.04 navr=-18.22 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-6.71 climb=-6.71 srv=1212 1644 1412 1000 lmt=0 1
time=1679117914272 mode=FBWA aspd=7.47 gspd=10.8 lat=-7.766804218292236 lon=110.23367309570312 r=-10.88 p=-3.12 y=225.11 alt=9.82 navr=-25 navp=0.58 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-7.27 climb=-7.27 srv=1167 1677 1400 1000 lmt=0 1
time=1679117914304 mode=FBWA aspd=7.62 gspd=9.96 lat=-7.766804218292236 lon=110.23367309570312 r=-13.69 p=-3.22 y=224.69 alt=9.62 navr=-25 navp=3.6 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-6.7 climb=-6.7 srv=1400 1788 1478 1000 lmt=0 1
time=1679117914504 mode=FBWA aspd=7.76 gspd=11.38 lat=-7.766804218292236 lon=110.23367309570312 r=-15.1 p=-2.19 y=224.78 alt=9.36 navr=-25 navp=5.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-7.66 climb=-7.66 srv=1200 1777 1423 1000 lmt=0 1
time=1679117914576 mode=FBWA aspd=8.04 gspd=12.23 lat=-7.766804218292236 lon=110.23367309570312 r=-16.25 p=-0.6 y=223.78 alt=9.12 navr=-21.62 navp=0.21 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-8.24 climb=-8.24 srv=1500 1544 1500 1000 lmt=0 1
time=1679117914673 mode=FBWA aspd=8.18 gspd=11.76 lat=-7.766804218292236 lon=110.23367309570312 r=-16.85 p=-0.26 y=223.46 alt=8.91 navr=-0.66 navp=1.46 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-7.92 climb=-7.92 srv=2000 1666 1644 1000 lmt=0 1
time=1679117914812 mode=FBWA aspd=8.22 gspd=11.45 lat=-7.766804218292236 lon=110.23367309570312 r=-13.89 p=-1.13 y=223.89 alt=8.73 navr=0.6 navp=11.59 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-7.71 climb=-7.71 srv=1588 2000 1522 1000 lmt=0 1
time=1679117914812 mode=FBWA aspd=8.2 gspd=11.18 lat=-7.766804218292236 lon=110.23367309570312 r=-9.5 p=-0.86 y=222.04 alt=8.46 navr=-0.22 navp=-1.39 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=89.14 rad=42.86 latacc=-7.53 climb=-7.53 srv=1544 1467 1511 1000 lmt=0 1
time=1679117914963 mode=FBWA aspd=8.18 gspd=9.68 lat=-7.766874313354492 lon=110.23362731933594 r=-7.36 p=0.29 y=218.73 alt=8.2 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.51 climb=-6.51 srv=1655 1489 1555 1000 lmt=0 1
time=1679117914995 mode=FBWA aspd=8.07 gspd=10.69 lat=-7.766874313354492 lon=110.23362731933594 r=-5.69 p=-0.71 y=215.98 alt=8 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.53 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-7.2 climb=-7.2 srv=1522 1588 1511 1000 lmt=0 1
time=1679117915202 mode=FBWA aspd=7.8 gspd=9.79 lat=-7.766874313354492 lon=110.23362731933594 r=-3.9 p=-3.12 y=213.44 alt=7.82 navr=0 navp=0.03 navy=45 navalt=80 navspeed=17 hdop=0.55 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.59 climb=-6.59 srv=1522 1677 1511 1000 lmt=0 1
time=1679117915234 mode=FBWA aspd=7.57 gspd=10.05 lat=-7.766874313354492 lon=110.23362731933594 r=-2.82 p=-4.91 y=209.52 alt=7.61 navr=0 navp=0.03 navy=45 navalt=80 navspeed=17 hdop=0.55 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.77 climb=-6.77 srv=1577 1722 1522 1000 lmt=0 1
time=1679117915273 mode=FBWA aspd=7.31 gspd=9.67 lat=-7.766874313354492 lon=110.23362731933594 r=-1.91 p=-5.39 y=206.76 alt=7.4 navr=0 navp=0.09 navy=45 navalt=80 navspeed=17 hdop=0.55 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.51 climb=-6.51 srv=1511 1700 1500 1000 lmt=0 1
time=1679117915473 mode=FBWA aspd=7.16 gspd=9.94 lat=-7.766874313354492 lon=110.23362731933594 r=-1.18 p=-5.33 y=205.07 alt=7.18 navr=0 navp=0.03 navy=45 navalt=80 navspeed=17 hdop=0.55 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.69 climb=-6.69 srv=1511 1688 1500 1000 lmt=0 1
time=1679117915591 mode=FBWA aspd=7.05 gspd=9.68 lat=-7.766874313354492 lon=110.23362731933594 r=-0.57 p=-5.19 y=203.69 alt=6.98 navr=0.49 navp=4.66 navy=45 navalt=80 navspeed=17 hdop=0.55 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.51 climb=-6.51 srv=1478 1855 1500 1000 lmt=0 1
time=1679117915627 mode=FBWA aspd=6.91 gspd=9.74 lat=-7.766874313354492 lon=110.23362731933594 r=-0.23 p=-4.44 y=202.88 alt=6.79 navr=0.38 navp=18.45 navy=45 navalt=80 navspeed=17 hdop=0.55 sat=12 turn=88.72 bearing=58.69 rad=42.86 latacc=-6.56 climb=-6.56 srv=1533 2000 1500 1000 lmt=0 1
